VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
1203, 263, 0.06972, 0.4013, -0.33262, -0.84229, -0.53906, 0.017, 0.00, 0.00172, -0.03418, -0.99951, -1.00, 0.81787, 0.76514, 0.30759, 0.9815
1204, 258, 0.08387, 0.38599, -0.32086, -0.9292, -0.35107, 0.11584, 0.00, -0.10034, -0.06207, -0.99316, -1.00, 0.81104, 0.75391, 0.31181, 0.98914
1205, 252, 0.08544, 0.38531, -0.2846, -0.80664, -0.56152, 0.18481, 0.00, -0.14258, -0.11859, -0.98242, -1.00, 0.78955, 0.75293, 0.32473, 0.98951
1206, 260, 0.07847, 0.37434, -0.35591, -0.96826, 0.25, 0.00722, 0.00, -0.01875, -0.04376, -0.99902, -1.00, 0.83203, 0.74951, 0.2989, 0.99288
1207, 258, 0.08387, 0.38599, -0.32086, -0.9292, -0.35107, 0.11584, 0.00, -0.10034, -0.06207, -0.99316, -1.00, 0.81104, 0.75391, 0.31181, 0.98914
1208, 264, 0.08069, 0.38233, -0.35699, -0.99365, -0.11292, -0.01886, 0.00, 0.02255, -0.03152, -0.99902, -1.00, 0.83252, 0.75391, 0.29868, 0.98961
1209, 263, 0.06972, 0.4013, -0.33262, -0.84229, -0.53906, 0.017, 0.00, 0.00172, -0.03418, -0.99951, -1.00, 0.81787, 0.76514, 0.30759, 0.9815
1210, 264, 0.08069, 0.38233, -0.35699, -0.99365, -0.11292, -0.01886, 0.00, 0.02255, -0.03152, -0.99902, -1.00, 0.83252, 0.75391, 0.29868, 0.98961
1211, 258, 0.08387, 0.38599, -0.32086, -0.9292, -0.35107, 0.11584, 0.00, -0.10034, -0.06207, -0.99316, -1.00, 0.81104, 0.75391, 0.31181, 0.98914
1212, 264, 0.08069, 0.38233, -0.35699, -0.99365, -0.11292, -0.01886, 0.00, 0.02255, -0.03152, -0.99902, -1.00, 0.83252, 0.75391, 0.29868, 0.98961
1213, 265, 0.07914, 0.37304, -0.3732, -0.95557, 0.29199, -0.03674, 0.00, 0.03004, -0.02742, -0.99902, -1.00, 0.8418, 0.74854, 0.29267, 0.99295
1214, 260, 0.07847, 0.37434, -0.35591, -0.96826, 0.25, 0.00722, 0.00, -0.01875, -0.04376, -0.99902, -1.00, 0.83203, 0.74951, 0.2989, 0.99288
1215, 248, 0.06392, 0.41289, -0.25423, -0.94043, -0.34009, 0.00644, 0.00, -0.02554, 0.05173, -0.99854, -1.00, 0.77197, 0.77246, 0.33532, 0.97598
1216, 266, 0.06115, 0.41854, -0.29155, -0.96533, -0.25879, 0.02753, 0.00, -0.02809, -0.00152, -0.99951, -1.00, 0.79395, 0.77539, 0.32214, 0.97419
1217, 257, 0.07274, 0.40077, -0.28467, -0.77393, -0.63184, 0.04807, 0.00, -0.04407, -0.02202, -0.99902, -1.00, 0.78955, 0.76367, 0.32469, 0.98202
1218, 248, 0.06392, 0.41289, -0.25423, -0.94043, -0.34009, 0.00644, 0.00, -0.02554, 0.05173, -0.99854, -1.00, 0.77197, 0.77246, 0.33532, 0.97598
1219, 261, 0.06109, 0.46713, -0.29101, -0.98584, 0.1676, -0.01357, 0.00, 0.01451, 0.00434, -1.00, -1.00, 0.79395, 0.80176, 0.32217, 0.95624
1220, 266, 0.06115, 0.41854, -0.29155, -0.96533, -0.25879, 0.02753, 0.00, -0.02809, -0.00152, -0.99951, -1.00, 0.79395, 0.77539, 0.32214, 0.97419
1221, 266, 0.06115, 0.41854, -0.29155, -0.96533, -0.25879, 0.02753, 0.00, -0.02809, -0.00152, -0.99951, -1.00, 0.79395, 0.77539, 0.32214, 0.97419
1222, 263, 0.06972, 0.4013, -0.33262, -0.84229, -0.53906, 0.017, 0.00, 0.00172, -0.03418, -0.99951, -1.00, 0.81787, 0.76514, 0.30759, 0.9815
1223, 257, 0.07274, 0.40077, -0.28467, -0.77393, -0.63184, 0.04807, 0.00, -0.04407, -0.02202, -0.99902, -1.00, 0.78955, 0.76367, 0.32469, 0.98202
1224, 267, 0.06458, 0.46931, -0.36984, -0.9707, 0.23889, -0.03293, 0.00, 0.02362, -0.04175, -0.99902, -1.00, 0.83838, 0.80371, 0.29545, 0.95493
1225, 266, 0.06115, 0.41854, -0.29155, -0.96533, -0.25879, 0.02753, 0.00, -0.02809, -0.00152, -0.99951, -1.00, 0.79395, 0.77539, 0.32214, 0.97419
1226, 261, 0.06109, 0.46713, -0.29101, -0.98584, 0.1676, -0.01357, 0.00, 0.01451, 0.00434, -1.00, -1.00, 0.79395, 0.80176, 0.32217, 0.95624
1227, 267, 0.06458, 0.46931, -0.36984, -0.9707, 0.23889, -0.03293, 0.00, 0.02362, -0.04175, -0.99902, -1.00, 0.83838, 0.80371, 0.29545, 0.95493
1228, 261, 0.06109, 0.46713, -0.29101, -0.98584, 0.1676, -0.01357, 0.00, 0.01451, 0.00434, -1.00, -1.00, 0.79395, 0.80176, 0.32217, 0.95624
1229, 268, 0.07918, 0.5133, -0.28986, -0.90527, 0.42285, -0.03784, 0.00, 0.0408, -0.00204, -0.99902, -1.00, 0.79395, 0.82813, 0.32238, 0.93783
1230, 261, 0.06109, 0.46713, -0.29101, -0.98584, 0.1676, -0.01357, 0.00, 0.01451, 0.00434, -1.00, -1.00, 0.79395, 0.80176, 0.32217, 0.95624
1231, 256, 0.07396, 0.51898, -0.21056, -0.90918, 0.41187, 0.06049, 0.00, -0.03815, 0.06223, -0.99756, -1.00, 0.75098, 0.83105, 0.34864, 0.93598
1232, 268, 0.07918, 0.5133, -0.28986, -0.90527, 0.42285, -0.03784, 0.00, 0.0408, -0.00204, -0.99902, -1.00, 0.79395, 0.82813, 0.32238, 0.93783
1233, 268, 0.07918, 0.5133, -0.28986, -0.90527, 0.42285, -0.03784, 0.00, 0.0408, -0.00204, -0.99902, -1.00, 0.79395, 0.82813, 0.32238, 0.93783
1234, 256, 0.07396, 0.51898, -0.21056, -0.90918, 0.41187, 0.06049, 0.00, -0.03815, 0.06223, -0.99756, -1.00, 0.75098, 0.83105, 0.34864, 0.93598
1235, 262, 0.11552, 0.5832, -0.21245, -0.7749, 0.62891, 0.06372, 0.00, -0.04196, 0.04944, -0.99805, -1.00, 0.75293, 0.87109, 0.3479, 0.9085
1236, 264, 0.08069, 0.38233, -0.35699, -0.99365, -0.11292, -0.01886, 0.00, 0.02255, -0.03152, -0.99902, -1.00, 0.83252, 0.75391, 0.29868, 0.98961
1237, 269, 0.08286, 0.38424, -0.37858, -0.98096, -0.19373, -0.01041, 0.00, 0.0182, -0.03848, -0.99902, -1.00, 0.84473, 0.75488, 0.29093, 0.98845
1238, 265, 0.07914, 0.37304, -0.3732, -0.95557, 0.29199, -0.03674, 0.00, 0.03004, -0.02742, -0.99902, -1.00, 0.8418, 0.74854, 0.29267, 0.99295
1239, 269, 0.08286, 0.38424, -0.37858, -0.98096, -0.19373, -0.01041, 0.00, 0.0182, -0.03848, -0.99902, -1.00, 0.84473, 0.75488, 0.29093, 0.98845
1240, 270, 0.07846, 0.37137, -0.38745, -0.98828, 0.14185, -0.05667, 0.00, 0.05011, -0.0495, -0.99756, -1.00, 0.85059, 0.74805, 0.28762, 0.9932
1241, 265, 0.07914, 0.37304, -0.3732, -0.95557, 0.29199, -0.03674, 0.00, 0.03004, -0.02742, -0.99902, -1.00, 0.8418, 0.74854, 0.29267, 0.99295
1242, 266, 0.06115, 0.41854, -0.29155, -0.96533, -0.25879, 0.02753, 0.00, -0.02809, -0.00152, -0.99951, -1.00, 0.79395, 0.77539, 0.32214, 0.97419
1243, 271, 0.05965, 0.41943, -0.33113, -0.97266, -0.23181, -0.01935, 0.00, 0.02397, -0.01718, -0.99951, -1.00, 0.81641, 0.77637, 0.30828, 0.97381
1244, 263, 0.06972, 0.4013, -0.33262, -0.84229, -0.53906, 0.017, 0.00, 0.00172, -0.03418, -0.99951, -1.00, 0.81787, 0.76514, 0.30759, 0.9815
1245, 267, 0.06458, 0.46931, -0.36984, -0.9707, 0.23889, -0.03293, 0.00, 0.02362, -0.04175, -0.99902, -1.00, 0.83838, 0.80371, 0.29545, 0.95493
1246, 271, 0.05965, 0.41943, -0.33113, -0.97266, -0.23181, -0.01935, 0.00, 0.02397, -0.01718, -0.99951, -1.00, 0.81641, 0.77637, 0.30828, 0.97381
1247, 266, 0.06115, 0.41854, -0.29155, -0.96533, -0.25879, 0.02753, 0.00, -0.02809, -0.00152, -0.99951, -1.00, 0.79395, 0.77539, 0.32214, 0.97419
1248, 264, 0.08069, 0.38233, -0.35699, -0.99365, -0.11292, -0.01886, 0.00, 0.02255, -0.03152, -0.99902, -1.00, 0.83252, 0.75391, 0.29868, 0.98961
1249, 263, 0.06972, 0.4013, -0.33262, -0.84229, -0.53906, 0.017, 0.00, 0.00172, -0.03418, -0.99951, -1.00, 0.81787, 0.76514, 0.30759, 0.9815
1250, 272, 0.07256, 0.40137, -0.37529, -0.88037, -0.47363, 0.01997, 0.00, 0.00, -0.04184, -0.99902, -1.00, 0.84277, 0.76563, 0.29251, 0.98118
1251, 269, 0.08286, 0.38424, -0.37858, -0.98096, -0.19373, -0.01041, 0.00, 0.0182, -0.03848, -0.99902, -1.00, 0.84473, 0.75488, 0.29093, 0.98845
1252, 264, 0.08069, 0.38233, -0.35699, -0.99365, -0.11292, -0.01886, 0.00, 0.02255, -0.03152, -0.99902, -1.00, 0.83252, 0.75391, 0.29868, 0.98961
1253, 272, 0.07256, 0.40137, -0.37529, -0.88037, -0.47363, 0.01997, 0.00, 0.00, -0.04184, -0.99902, -1.00, 0.84277, 0.76563, 0.29251, 0.98118
1254, 271, 0.05965, 0.41943, -0.33113, -0.97266, -0.23181, -0.01935, 0.00, 0.02397, -0.01718, -0.99951, -1.00, 0.81641, 0.77637, 0.30828, 0.97381
1255, 272, 0.07256, 0.40137, -0.37529, -0.88037, -0.47363, 0.01997, 0.00, 0.00, -0.04184, -0.99902, -1.00, 0.84277, 0.76563, 0.29251, 0.98118
1256, 263, 0.06972, 0.4013, -0.33262, -0.84229, -0.53906, 0.017, 0.00, 0.00172, -0.03418, -0.99951, -1.00, 0.81787, 0.76514, 0.30759, 0.9815
1257, 273, 0.08111, 0.38024, -0.41201, -0.93115, -0.35571, 0.08154, 0.00, -0.05167, -0.09277, -0.99414, -1.00, 0.86475, 0.75342, 0.27898, 0.98857
1258, 270, 0.07846, 0.37137, -0.38745, -0.98828, 0.14185, -0.05667, 0.00, 0.05011, -0.0495, -0.99756, -1.00, 0.85059, 0.74805, 0.28762, 0.9932
1259, 269, 0.08286, 0.38424, -0.37858, -0.98096, -0.19373, -0.01041, 0.00, 0.0182, -0.03848, -0.99902, -1.00, 0.84473, 0.75488, 0.29093, 0.98845
1260, 273, 0.08111, 0.38024, -0.41201, -0.93115, -0.35571, 0.08154, 0.00, -0.05167, -0.09277, -0.99414, -1.00, 0.86475, 0.75342, 0.27898, 0.98857
1261, 269, 0.08286, 0.38424, -0.37858, -0.98096, -0.19373, -0.01041, 0.00, 0.0182, -0.03848, -0.99902, -1.00, 0.84473, 0.75488, 0.29093, 0.98845
1262, 272, 0.07256, 0.40137, -0.37529, -0.88037, -0.47363, 0.01997, 0.00, 0.00, -0.04184, -0.99902, -1.00, 0.84277, 0.76563, 0.29251, 0.98118
1263, 273, 0.08111, 0.38024, -0.41201, -0.93115, -0.35571, 0.08154, 0.00, -0.05167, -0.09277, -0.99414, -1.00, 0.86475, 0.75342, 0.27898, 0.98857
1264, 274, 0.08494, 0.36867, -0.41687, -0.97852, -0.20422, 0.02193, 0.00, -0.00618, -0.07739, -0.99707, -1.00, 0.86768, 0.74707, 0.277, 0.99268
1265, 270, 0.07846, 0.37137, -0.38745, -0.98828, 0.14185, -0.05667, 0.00, 0.05011, -0.0495, -0.99756, -1.00, 0.85059, 0.74805, 0.28762, 0.9932
1266, 273, 0.08111, 0.38024, -0.41201, -0.93115, -0.35571, 0.08154, 0.00, -0.05167, -0.09277, -0.99414, -1.00, 0.86475, 0.75342, 0.27898, 0.98857
1267, 275, 0.08411, 0.36808, -0.42973, -0.87793, -0.427, 0.21582, 0.00, -0.15869, -0.16565, -0.97314, -1.00, 0.87549, 0.74756, 0.2723, 0.99303
1268, 274, 0.08494, 0.36867, -0.41687, -0.97852, -0.20422, 0.02193, 0.00, -0.00618, -0.07739, -0.99707, -1.00, 0.86768, 0.74707, 0.277, 0.99268
1269, 271, 0.05965, 0.41943, -0.33113, -0.97266, -0.23181, -0.01935, 0.00, 0.02397, -0.01718, -0.99951, -1.00, 0.81641, 0.77637, 0.30828, 0.97381
1270, 276, 0.06131, 0.42338, -0.37112, -0.98389, -0.17969, 0.01047, 0.00, -0.00438, -0.03427, -0.99951, -1.00, 0.83984, 0.77881, 0.29434, 0.97195
1271, 272, 0.07256, 0.40137, -0.37529, -0.88037, -0.47363, 0.01997, 0.00, 0.00, -0.04184, -0.99902, -1.00, 0.84277, 0.76563, 0.29251, 0.98118
1272, 276, 0.06131, 0.42338, -0.37112, -0.98389, -0.17969, 0.01047, 0.00, -0.00438, -0.03427, -0.99951, -1.00, 0.83984, 0.77881, 0.29434, 0.97195
1273, 271, 0.05965, 0.41943, -0.33113, -0.97266, -0.23181, -0.01935, 0.00, 0.02397, -0.01718, -0.99951, -1.00, 0.81641, 0.77637, 0.30828, 0.97381
1274, 267, 0.06458, 0.46931, -0.36984, -0.9707, 0.23889, -0.03293, 0.00, 0.02362, -0.04175, -0.99902, -1.00, 0.83838, 0.80371, 0.29545, 0.95493
1275, 273, 0.08111, 0.38024, -0.41201, -0.93115, -0.35571, 0.08154, 0.00, -0.05167, -0.09277, -0.99414, -1.00, 0.86475, 0.75342, 0.27898, 0.98857
1276, 272, 0.07256, 0.40137, -0.37529, -0.88037, -0.47363, 0.01997, 0.00, 0.00, -0.04184, -0.99902, -1.00, 0.84277, 0.76563, 0.29251, 0.98118
1277, 277, 0.06839, 0.39514, -0.41611, -0.87109, -0.47095, 0.13965, 0.00, -0.10516, -0.099, -0.98975, -1.00, 0.8667, 0.76416, 0.27783, 0.98148
1278, 276, 0.06131, 0.42338, -0.37112, -0.98389, -0.17969, 0.01047, 0.00, -0.00438, -0.03427, -0.99951, -1.00, 0.83984, 0.77881, 0.29434, 0.97195
1279, 277, 0.06839, 0.39514, -0.41611, -0.87109, -0.47095, 0.13965, 0.00, -0.10516, -0.099, -0.98975, -1.00, 0.8667, 0.76416, 0.27783, 0.98148
1280, 272, 0.07256, 0.40137, -0.37529, -0.88037, -0.47363, 0.01997, 0.00, 0.00, -0.04184, -0.99902, -1.00, 0.84277, 0.76563, 0.29251, 0.98118
1281, 275, 0.08411, 0.36808, -0.42973, -0.87793, -0.427, 0.21582, 0.00, -0.15869, -0.16565, -0.97314, -1.00, 0.87549, 0.74756, 0.2723, 0.99303
1282, 273, 0.08111, 0.38024, -0.41201, -0.93115, -0.35571, 0.08154, 0.00, -0.05167, -0.09277, -0.99414, -1.00, 0.86475, 0.75342, 0.27898, 0.98857
1283, 278, 0.07719, 0.37408, -0.44314, -0.86572, -0.4519, 0.21558, 0.00, -0.15869, -0.16077, -0.97412, -1.00, 0.8833, 0.75293, 0.26757, 0.98931
1284, 278, 0.07719, 0.37408, -0.44314, -0.86572, -0.4519, 0.21558, 0.00, -0.15869, -0.16077, -0.97412, -1.00, 0.8833, 0.75293, 0.26757, 0.98931
1285, 273, 0.08111, 0.38024, -0.41201, -0.93115, -0.35571, 0.08154, 0.00, -0.05167, -0.09277, -0.99414, -1.00, 0.86475, 0.75342, 0.27898, 0.98857
1286, 277, 0.06839, 0.39514, -0.41611, -0.87109, -0.47095, 0.13965, 0.00, -0.10516, -0.099, -0.98975, -1.00, 0.8667, 0.76416, 0.27783, 0.98148
1287, 278, 0.07719, 0.37408, -0.44314, -0.86572, -0.4519, 0.21558, 0.00, -0.15869, -0.16077, -0.97412, -1.00, 0.8833, 0.75293, 0.26757, 0.98931
1288, 279, 0.07825, 0.36227, -0.44874, -0.93213, -0.33691, 0.13306, 0.00, -0.09473, -0.12793, -0.9873, -1.00, 0.88721, 0.74707, 0.26507, 0.99322
1289, 275, 0.08411, 0.36808, -0.42973, -0.87793, -0.427, 0.21582, 0.00, -0.15869, -0.16565, -0.97314, -1.00, 0.87549, 0.74756, 0.2723, 0.99303
1290, 276, 0.06131, 0.42338, -0.37112, -0.98389, -0.17969, 0.01047, 0.00, -0.00438, -0.03427, -0.99951, -1.00, 0.83984, 0.77881, 0.29434, 0.97195
1291, 280, 0.05921, 0.42209, -0.40976, -0.99219, -0.11017, 0.05783, 0.00, -0.04962, -0.07587, -0.99609, -1.00, 0.8623, 0.7793, 0.28087, 0.97122
1292, 277, 0.06839, 0.39514, -0.41611, -0.87109, -0.47095, 0.13965, 0.00, -0.10516, -0.099, -0.98975, -1.00, 0.8667, 0.76416, 0.27783, 0.98148
1293, 267, 0.06458, 0.46931, -0.36984, -0.9707, 0.23889, -0.03293, 0.00, 0.02362, -0.04175, -0.99902, -1.00, 0.83838, 0.80371, 0.29545, 0.95493
1294, 280, 0.05921, 0.42209, -0.40976, -0.99219, -0.11017, 0.05783, 0.00, -0.04962, -0.07587, -0.99609, -1.00, 0.8623, 0.7793, 0.28087, 0.97122
1295, 276, 0.06131, 0.42338, -0.37112, -0.98389, -0.17969, 0.01047, 0.00, -0.00438, -0.03427, -0.99951, -1.00, 0.83984, 0.77881, 0.29434, 0.97195
1296, 278, 0.07719, 0.37408, -0.44314, -0.86572, -0.4519, 0.21558, 0.00, -0.15869, -0.16077, -0.97412, -1.00, 0.8833, 0.75293, 0.26757, 0.98931
1297, 277, 0.06839, 0.39514, -0.41611, -0.87109, -0.47095, 0.13965, 0.00, -0.10516, -0.099, -0.98975, -1.00, 0.8667, 0.76416, 0.27783, 0.98148
1298, 281, 0.06615, 0.39139, -0.44314, -0.90186, -0.41138, 0.13147, 0.00, -0.08386, -0.13196, -0.98779, -1.00, 0.88281, 0.76367, 0.2681, 0.98181
1299, 280, 0.05921, 0.42209, -0.40976, -0.99219, -0.11017, 0.05783, 0.00, -0.04962, -0.07587, -0.99609, -1.00, 0.8623, 0.7793, 0.28087, 0.97122
1300, 281, 0.06615, 0.39139, -0.44314, -0.90186, -0.41138, 0.13147, 0.00, -0.08386, -0.13196, -0.98779, -1.00, 0.88281, 0.76367, 0.2681, 0.98181
1301, 277, 0.06839, 0.39514, -0.41611, -0.87109, -0.47095, 0.13965, 0.00, -0.10516, -0.099, -0.98975, -1.00, 0.8667, 0.76416, 0.27783, 0.98148
1302, 282, 0.07579, 0.36646, -0.46919, -0.83936, -0.49512, 0.224, 0.00, -0.15039, -0.18457, -0.97119, -1.00, 0.89941, 0.75049, 0.25786, 0.99029
1303, 279, 0.07825, 0.36227, -0.44874, -0.93213, -0.33691, 0.13306, 0.00, -0.09473, -0.12793, -0.9873, -1.00, 0.88721, 0.74707, 0.26507, 0.99322
1304, 278, 0.07719, 0.37408, -0.44314, -0.86572, -0.4519, 0.21558, 0.00, -0.15869, -0.16077, -0.97412, -1.00, 0.8833, 0.75293, 0.26757, 0.98931
1305, 282, 0.07579, 0.36646, -0.46919, -0.83936, -0.49512, 0.224, 0.00, -0.15039, -0.18457, -0.97119, -1.00, 0.89941, 0.75049, 0.25786, 0.99029
1306, 278, 0.07719, 0.37408, -0.44314, -0.86572, -0.4519, 0.21558, 0.00, -0.15869, -0.16077, -0.97412, -1.00, 0.8833, 0.75293, 0.26757, 0.98931
1307, 281, 0.06615, 0.39139, -0.44314, -0.90186, -0.41138, 0.13147, 0.00, -0.08386, -0.13196, -0.98779, -1.00, 0.88281, 0.76367, 0.2681, 0.98181
1308, 282, 0.07579, 0.36646, -0.46919, -0.83936, -0.49512, 0.224, 0.00, -0.15039, -0.18457, -0.97119, -1.00, 0.89941, 0.75049, 0.25786, 0.99029
1309, 283, 0.08155, 0.36067, -0.46792, -0.85986, -0.47241, 0.19336, 0.00, -0.12598, -0.17065, -0.97705, -1.00, 0.89844, 0.74609, 0.25818, 0.99323
1310, 279, 0.07825, 0.36227, -0.44874, -0.93213, -0.33691, 0.13306, 0.00, -0.09473, -0.12793, -0.9873, -1.00, 0.88721, 0.74707, 0.26507, 0.99322
1311, 282, 0.07579, 0.36646, -0.46919, -0.83936, -0.49512, 0.224, 0.00, -0.15039, -0.18457, -0.97119, -1.00, 0.89941, 0.75049, 0.25786, 0.99029
1312, 284, 0.07797, 0.35726, -0.47921, -0.78223, -0.47339, 0.40527, 0.00, -0.28882, -0.30078, -0.90869, -1.00, 0.90576, 0.74609, 0.25387, 0.99323
1313, 283, 0.08155, 0.36067, -0.46792, -0.85986, -0.47241, 0.19336, 0.00, -0.12598, -0.17065, -0.97705, -1.00, 0.89844, 0.74609, 0.25818, 0.99323
1314, 282, 0.07579, 0.36646, -0.46919, -0.83936, -0.49512, 0.224, 0.00, -0.15039, -0.18457, -0.97119, -1.00, 0.89941, 0.75049, 0.25786, 0.99029
1315, 285, 0.07321, 0.36484, -0.47879, -0.80127, -0.47437, 0.36499, 0.00, -0.25732, -0.27759, -0.92578, -1.00, 0.90527, 0.75098, 0.25428, 0.99
1316, 284, 0.07797, 0.35726, -0.47921, -0.78223, -0.47339, 0.40527, 0.00, -0.28882, -0.30078, -0.90869, -1.00, 0.90576, 0.74609, 0.25387, 0.99323
1317, 285, 0.07321, 0.36484, -0.47879, -0.80127, -0.47437, 0.36499, 0.00, -0.25732, -0.27759, -0.92578, -1.00, 0.90527, 0.75098, 0.25428, 0.99
1318, 286, 0.07277, 0.35399, -0.48903, -0.8833, -0.29956, 0.36108, 0.00, -0.28784, -0.26196, -0.92139, -1.00, 0.9126, 0.74658, 0.2498, 0.99319
1319, 284, 0.07797, 0.35726, -0.47921, -0.78223, -0.47339, 0.40527, 0.00, -0.28882, -0.30078, -0.90869, -1.00, 0.90576, 0.74609, 0.25387, 0.99323
1320, 282, 0.07579, 0.36646, -0.46919, -0.83936, -0.49512, 0.224, 0.00, -0.15039, -0.18457, -0.97119, -1.00, 0.89941, 0.75049, 0.25786, 0.99029
1321, 281, 0.06615, 0.39139, -0.44314, -0.90186, -0.41138, 0.13147, 0.00, -0.08386, -0.13196, -0.98779, -1.00, 0.88281, 0.76367, 0.2681, 0.98181
1322, 287, 0.06242, 0.38311, -0.47981, -0.96387, -0.26318, 0.04108, 0.00, 0.00, -0.15271, -0.98828, -1.00, 0.90479, 0.76221, 0.25469, 0.98219
1323, 282, 0.07579, 0.36646, -0.46919, -0.83936, -0.49512, 0.224, 0.00, -0.15039, -0.18457, -0.97119, -1.00, 0.89941, 0.75049, 0.25786, 0.99029
1324, 287, 0.06242, 0.38311, -0.47981, -0.96387, -0.26318, 0.04108, 0.00, 0.00, -0.15271, -0.98828, -1.00, 0.90479, 0.76221, 0.25469, 0.98219
1325, 285, 0.07321, 0.36484, -0.47879, -0.80127, -0.47437, 0.36499, 0.00, -0.25732, -0.27759, -0.92578, -1.00, 0.90527, 0.75098, 0.25428, 0.99
1326, 285, 0.07321, 0.36484, -0.47879, -0.80127, -0.47437, 0.36499, 0.00, -0.25732, -0.27759, -0.92578, -1.00, 0.90527, 0.75098, 0.25428, 0.99
1327, 288, 0.07012, 0.36252, -0.48887, -0.89502, -0.33008, 0.30029, 0.00, -0.22546, -0.24609, -0.94287, -1.00, 0.91162, 0.75146, 0.25042, 0.98989
1328, 286, 0.07277, 0.35399, -0.48903, -0.8833, -0.29956, 0.36108, 0.00, -0.28784, -0.26196, -0.92139, -1.00, 0.9126, 0.74658, 0.2498, 0.99319
1329, 288, 0.07012, 0.36252, -0.48887, -0.89502, -0.33008, 0.30029, 0.00, -0.22546, -0.24609, -0.94287, -1.00, 0.91162, 0.75146, 0.25042, 0.98989
1330, 285, 0.07321, 0.36484, -0.47879, -0.80127, -0.47437, 0.36499, 0.00, -0.25732, -0.27759, -0.92578, -1.00, 0.90527, 0.75098, 0.25428, 0.99
1331, 287, 0.06242, 0.38311, -0.47981, -0.96387, -0.26318, 0.04108, 0.00, 0.00, -0.15271, -0.98828, -1.00, 0.90479, 0.76221, 0.25469, 0.98219
1332, 289, 0.06801, 0.34922, -0.50608, -0.94141, -0.04514, 0.33423, 0.00, -0.31738, -0.21606, -0.92334, -1.00, 0.92285, 0.74609, 0.2432, 0.99323
1333, 286, 0.07277, 0.35399, -0.48903, -0.8833, -0.29956, 0.36108, 0.00, -0.28784, -0.26196, -0.92139, -1.00, 0.9126, 0.74658, 0.2498, 0.99319
1334, 288, 0.07012, 0.36252, -0.48887, -0.89502, -0.33008, 0.30029, 0.00, -0.22546, -0.24609, -0.94287, -1.00, 0.91162, 0.75146, 0.25042, 0.98989
1335, 280, 0.05921, 0.42209, -0.40976, -0.99219, -0.11017, 0.05783, 0.00, -0.04962, -0.07587, -0.99609, -1.00, 0.8623, 0.7793, 0.28087, 0.97122
1336, 290, 0.05642, 0.41791, -0.44717, -0.99951, -0.01569, -0.03226, 0.00, 0.03384, -0.11432, -0.99268, -1.00, 0.88379, 0.77881, 0.26802, 0.97158
1337, 281, 0.06615, 0.39139, -0.44314, -0.90186, -0.41138, 0.13147, 0.00, -0.08386, -0.13196, -0.98779, -1.00, 0.88281, 0.76367, 0.2681, 0.98181
1338, 290, 0.05642, 0.41791, -0.44717, -0.99951, -0.01569, -0.03226, 0.00, 0.03384, -0.11432, -0.99268, -1.00, 0.88379, 0.77881, 0.26802, 0.97158
1339, 287, 0.06242, 0.38311, -0.47981, -0.96387, -0.26318, 0.04108, 0.00, 0.00, -0.15271, -0.98828, -1.00, 0.90479, 0.76221, 0.25469, 0.98219
1340, 281, 0.06615, 0.39139, -0.44314, -0.90186, -0.41138, 0.13147, 0.00, -0.08386, -0.13196, -0.98779, -1.00, 0.88281, 0.76367, 0.2681, 0.98181
1341, 291, 0.06717, 0.46237, -0.44912, -0.93213, 0.32104, -0.16748, 0.00, 0.13391, -0.12408, -0.9834, -1.00, 0.88232, 0.80273, 0.26857, 0.95511
1342, 280, 0.05921, 0.42209, -0.40976, -0.99219, -0.11017, 0.05783, 0.00, -0.04962, -0.07587, -0.99609, -1.00, 0.8623, 0.7793, 0.28087, 0.97122
1343, 267, 0.06458, 0.46931, -0.36984, -0.9707, 0.23889, -0.03293, 0.00, 0.02362, -0.04175, -0.99902, -1.00, 0.83838, 0.80371, 0.29545, 0.95493
1344, 291, 0.06717, 0.46237, -0.44912, -0.93213, 0.32104, -0.16748, 0.00, 0.13391, -0.12408, -0.9834, -1.00, 0.88232, 0.80273, 0.26857, 0.95511
1345, 290, 0.05642, 0.41791, -0.44717, -0.99951, -0.01569, -0.03226, 0.00, 0.03384, -0.11432, -0.99268, -1.00, 0.88379, 0.77881, 0.26802, 0.97158
1346, 280, 0.05921, 0.42209, -0.40976, -0.99219, -0.11017, 0.05783, 0.00, -0.04962, -0.07587, -0.99609, -1.00, 0.8623, 0.7793, 0.28087, 0.97122
1347, 289, 0.06801, 0.34922, -0.50608, -0.94141, -0.04514, 0.33423, 0.00, -0.31738, -0.21606, -0.92334, -1.00, 0.92285, 0.74609, 0.2432, 0.99323
1348, 288, 0.07012, 0.36252, -0.48887, -0.89502, -0.33008, 0.30029, 0.00, -0.22546, -0.24609, -0.94287, -1.00, 0.91162, 0.75146, 0.25042, 0.98989
1349, 292, 0.06627, 0.3561, -0.5084, -0.93848, -0.10419, 0.32861, 0.00, -0.30005, -0.22241, -0.92773, -1.00, 0.92383, 0.75, 0.24301, 0.99037
